FileName,URL,Content,Text,Note
1654,https://scontent-nrt1-1.cdninstagram.com/v/t51.2885-15/e35/62402014_906199473045415_6100214000441581650_n.jpg?_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=TlAzp6Ju0LwAX-cIjVa&tn=Y8oC8EvgCif-cvKC&edm=AP_V10EBAAAA&ccb=7-4&oh=14ed24eb90a00f0a60db959473304418&oe=612B5058&_nc_sid=4f375e,"„Dreaming“
👉swipe 4 more
Some „real“ and some digital tags
#eddingmarker
#procreategraffiti
#digitalgraffiti
#procreatehandstyles
#digitalhandstyle
#handstyles
#stylewriting
#instagraffiti
#instagraff
#instagraffiti
#handstyle
#handlettering
#calligraphy
#handstyler
#graffiti
#graffitiart
#urbanart
#tagging
#tags
#spraypaint
#sprayart
#ipadprograffiti
#digital
#writingmyname
#Hiphop
#marker
#chisel",DREAMiNG,
1655,https://scontent-nrt1-1.cdninstagram.com/v/t51.2885-15/e35/71769820_158843068642201_469996255461929935_n.jpg?_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=--Sn0dHUJo4AX9_J1W0&tn=Y8oC8EvgCif-cvKC&edm=AP_V10EBAAAA&ccb=7-4&oh=bbae309abdefd3b352640e2f9cba95d1&oe=612A940C&_nc_sid=4f375e,"Number „7“
.
.
.
.
.
.

#eddingmarker
#molotowmarkers
#krinkmarkers
#alphabetchallenge
#graffonetics
#pentelmarker
#number7",7,
1656,https://scontent-nrt1-1.cdninstagram.com/v/t51.2885-15/e35/69875939_488872848601705_9023228905029149299_n.jpg?_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=dOn4ALKfiVkAX_rMegV&edm=AP_V10EBAAAA&ccb=7-4&oh=9ca512e31c4ff8b9dbb3475a475255d1&oe=612A7647&_nc_sid=4f375e,„Revolution“,REVOLUtiON,
1657,https://scontent-nrt1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/74914921_465794687385526_8216969748576802341_n.jpg?_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=tjgz2UOyB6IAX-I4IUR&edm=AP_V10EBAAAA&ccb=7-4&oh=45d2a1b11a367b40afa58fdf0e93a2bb&oe=612A272E&_nc_sid=4f375e,"„Chill“
Not much time today so I just dropped some quick styles. What do you think?
#stylewriting
#handstyle",CHiLL,
1658,https://scontent-nrt1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/72490018_180289979794987_8049287358019257063_n.jpg?_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=-P_loEMIhLsAX_8_OaI&tn=Y8oC8EvgCif-cvKC&edm=AP_V10EBAAAA&ccb=7-4&oh=7854622a115f49e33fa1b106f1ca92be&oe=612A8027&_nc_sid=4f375e,„Okay“ 👌,,
1659,https://scontent-nrt1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/124104440_354314335635709_6571752194449573729_n.jpg?_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=7KPf8DASgIEAX_aBssn&tn=Y8oC8EvgCif-cvKC&edm=AP_V10EBAAAA&ccb=7-4&oh=34cfa5db7a68792e50176d8bb2f877a5&oe=612A2F36&_nc_sid=4f375e,"„Earth“ 🌍
Swipe 4 more 👉
#handstyles
#graffitistyle
#stylewriting
#tagginggraffiti
#calligraffiti
#handstylestagram
#graffitiletters",earth,
1660,https://scontent-nrt1-1.cdninstagram.com/v/t51.2885-15/e35/53597481_419849108559878_228170055036530380_n.jpg?_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=SnqOKRJLr88AX_TiVC7&edm=AP_V10EBAAAA&ccb=7-4&oh=09aaaa2ae92dace11bdf76465110521f&oe=612B1487&_nc_sid=4f375e,"„Hustle“ - what should I write next?
Swipe for more
#procreategraffiti
#digitalgraffiti
#procreatehandstyles
#digitalhandstyle
#handstyles
#stylewriting
#instagraffiti
#instagraff
#instagraffiti
#handstyle
#handlettering
#calligraphy
#handstyler
#graffiti
#graffitiart
#urbanart
#tagging
#tags
#spraypaint
#sprayart
#ipadprograffiti
#digital
#writingmyname
#Hustle",HuStLE,
1661,https://scontent-nrt1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/168437610_800511014179656_4604645312319959501_n.jpg?_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=PWpVmuYEeI8AX90-WCD&edm=AP_V10EBAAAA&ccb=7-4&oh=85e13688a9ff2b259e4ad6c8e13bac0d&oe=612AF89E&_nc_sid=4f375e,"Exchange with @akieones
🇹🇭 🇩🇪
Which one is your favorite?
#handstyleexchange
#handstyles
#stylewriting",AKiE*one,
1662,https://scontent-nrt1-1.cdninstagram.com/v/t51.2885-15/e35/85159849_217769659365660_7246907474275209401_n.jpg?_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=1ipfQ1dyzH8AX-zfI4D&edm=AP_V10EBAAAA&ccb=7-4&oh=db9f584d070a90dd6bc20f0cdc695dce&oe=612A7049&_nc_sid=4f375e,"„Iconic“
#digitalgraffiti
#stylewriting
#handstyles
#handstyle
#procreategraffiti",iCONiC,
1663,https://scontent-nrt1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/149472811_4265525906794103_3083303391641184567_n.jpg?_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=zkzS6KGrPDQAX-GUwhV&edm=AP_V10EBAAAA&ccb=7-4&oh=d4607a5d6086484cda730f9a27f17006&oe=612AEF48&_nc_sid=4f375e,"Writing „Courage“
Check out my YouTube channel for more - link in bio
#handstyles
#handstylestagram
#handstyler
#stylewriting
#graffitistyle",COURAGE,
1664,https://scontent-nrt1-1.cdninstagram.com/v/t51.2885-15/e35/83663936_297443801217012_1569017919742225773_n.jpg?_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=nqqtrzY3T7UAX_RGvMc&edm=AP_V10EBAAAA&ccb=7-4&oh=2aa9faa55aa4950f3deb95aba2f71f31&oe=612ACEC7&_nc_sid=4f375e,"„Stylewars“
What do you think?
#handstyles
#handstyle
#stylewriting
#digitalhandlettering
#stylewars",STyLEWARS,
1665,https://scontent-nrt1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/106501250_738177353676275_7740734986808534162_n.jpg?_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=d2evkgl5IQAAX-h5d0g&edm=AP_V10EBAAAA&ccb=7-4&oh=e3a63f980274ac6863759d2374561164&oe=6129B563&_nc_sid=4f375e,"Freedom is a state of mind
Which one do you like the most?
#handstyles
#procreategraffiti
#digitallettering
#stylewriting
#graffiti
#lettering
#calligraffiti",fREEDOM,
1666,https://scontent-nrt1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/145630099_3993199447381205_5924324877305932979_n.jpg?_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=CSFNmTMHtfwAX-y-atu&edm=AP_V10EBAAAA&ccb=7-4&oh=718ddf80a2a7ec441730f22371484dfd&oe=612B11D2&_nc_sid=4f375e,"„Think“
Which one is your favorite?

#handstyles
#stylewriting
#graffitistyle
#calligraffiti",,
1667,https://scontent-nrt1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/147059959_266128208194995_4549741139483020510_n.jpg?_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=nX_fcoHexv4AX9WhkCF&edm=AP_V10EBAAAA&ccb=7-4&oh=9400baef56840bd1b78073388db0e94d&oe=612AC512&_nc_sid=4f375e,"Some versions of the word „Beat“ written with different markers 5mm - 30mm
Check out my YouTube profile for the complete version of this video... link in bio
#handstyles
#graffitiletters
#tagging
#stylewriting",BeaT,
1668,https://scontent-nrt1-1.cdninstagram.com/v/t51.2885-15/e35/89864024_2670500449744072_1135920517110033932_n.jpg?_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=ga0yDSLYmBwAX_ENAAA&tn=Y8oC8EvgCif-cvKC&edm=AP_V10EBAAAA&ccb=7-4&oh=605f67eecf801cb65c7c5879808a8fd0&oe=612A0F07&_nc_sid=4f375e,"„Fresh“
#handstyle
#handstyles
#procreategraffiti
#lettering
#stylewriting
#digitalgraffiti",FRESH,
1669,https://scontent-nrt1-1.cdninstagram.com/v/t51.2885-15/e35/57471999_200753987552925_8937409696615680311_n.jpg?_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=4XoWHYiLSd0AX8cTFdp&tn=Y8oC8EvgCif-cvKC&edm=AP_V10EBAAAA&ccb=7-4&oh=a5449cf3d0d43d38fafc5edd5923efa0&oe=612AE2D0&_nc_sid=4f375e,"Last post with city names
Swipe to see more
Any ideas for the next Category?
#procreategraffiti
#digitalgraffiti
#procreatehandstyles
#digitalhandstyle
#handstyles
#stylewriting
#instagraffiti
#instagraff
#instagraffiti
#handstyle
#handlettering
#calligraphy
#handstyler
#graffiti
#graffitiart
#urbanart
#tagging
#tags
#spraypaint
#sprayart
#ipadprograffiti
#digital
#writingmyname
#citiesoftheworld
#pentelmarker",AUCKLAND,
1670,https://scontent-nrt1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/69363902_160896361760808_7703277574926950717_n.jpg?_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=-_6IAtXPVo4AX9bApsY&tn=Y8oC8EvgCif-cvKC&edm=AP_V10EBAAAA&ccb=7-4&oh=702dde758c54ee51ebe4c9c9023efa3d&oe=612A814E&_nc_sid=4f375e,"Number „2“
.
.
.
.
#handstyles
#stylewriting
#instagraffiti
#instagraff
#instagraffiti
#handstyle
#handlettering
#calligraphy
#handstyler
#graffiti
#graffitiart
#urbanart
#tagging
#tags
#spraypaint
#sprayart
#writingmyname
#Hiphop
#marker
#chisel
#eddingmarker
#molotowmarkers
#krinkmarkers
#alphabetchallenge
#graffonetics
#pentelmarker
#number2",,
1671,https://scontent-nrt1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/132033395_737705543842665_5425575794573905166_n.jpg?_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=EYCZXPcQZQ0AX9ZMOG6&edm=AP_V10EBAAAA&ccb=7-4&oh=b6d9140fb689f516d34bfb3705b2ff91&oe=612A2B20&_nc_sid=4f375e,„Vision“,ViSiON,
1672,https://scontent-nrt1-1.cdninstagram.com/v/t51.2885-15/e35/74967662_183122063059820_6069170300132422130_n.jpg?_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=JWXxWxeAV44AX96Z7JZ&edm=AP_V10EBAAAA&ccb=7-4&oh=36d03b945bb22078b6a213426fd72e20&oe=612AF491&_nc_sid=4f375e,"„Imagine“
„It's time to start living the life you've imagined.“ Henry James
.
.
.
.
#handstylestagram
#handstyles
#graffiti",,
1673,https://scontent-nrt1-1.cdninstagram.com/v/t51.2885-15/e35/51765213_253733272215329_3654878680114353899_n.jpg?_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=EGxI8875sI8AX9Oknz4&edm=AP_V10EBAAAA&ccb=7-4&oh=8660b4e33a533f35124fa905a4eadfcc&oe=612B7FE9&_nc_sid=4f375e,"„Knockout“ 👊
Swipe to see other versions
#procreategraffiti
#digitalgraffiti
#procreatehandstyles
#digitalhandstyle
#handstyles
#stylewriting
#instagraffiti
#instagraff
#instagraffiti
#handstyle
#handlettering
#calligraphy
#handstyler
#graffiti
#graffitiart
#urbanart
#tagging
#tags
#spraypaint
#sprayart
#ipadprograffiti
#digital
#writingmyname
#knockout",KNOCKOUT,
1674,https://scontent-nrt1-1.cdninstagram.com/v/t51.2885-15/e35/83920416_1095050650841740_8481692542191745410_n.jpg?_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=yS7BJwt0ni8AX9Bv9Aq&edm=AP_V10EBAAAA&ccb=7-4&oh=96ef6e1f1593c4bb45c139d45f4ea3ee&oe=612A0E3E&_nc_sid=4f375e,"„Risk“
Still looking for good words. Send me your ideas or write it in the comments 👇
Thx for the inspiration @tim.hw_
#handstyles
#digitalgraffiti
#stylewriting
#procreategraffiti",RiSK,
1675,https://scontent-nrt1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/149486570_1742047452635176_6159830718187099841_n.jpg?_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=aK9t_gBP2hoAX9bGw06&edm=AP_V10EBAAAA&ccb=7-4&oh=9e07dd742c8814c7eeaf65d754ee3db3&oe=6129AABF&_nc_sid=4f375e,"Writing „Courage“
Check out my YouTube channel for more - link in bio
#handstyles
#handstylestagram
#handstyler
#stylewriting
#graffitistyle",COURAGE,
1676,https://scontent-nrt1-1.cdninstagram.com/v/t51.2885-15/e35/53544442_269603907296458_2239711341005143885_n.jpg?_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=uTaNMLA3ULoAX_RIsqs&edm=AP_V10EBAAAA&ccb=7-4&oh=426d546eb403e6221d2cef3a76d7b475&oe=612AB0DD&_nc_sid=4f375e,"„Hustle“ - what should I write next?
Swipe for more
#procreategraffiti
#digitalgraffiti
#procreatehandstyles
#digitalhandstyle
#handstyles
#stylewriting
#instagraffiti
#instagraff
#instagraffiti
#handstyle
#handlettering
#calligraphy
#handstyler
#graffiti
#graffitiart
#urbanart
#tagging
#tags
#spraypaint
#sprayart
#ipadprograffiti
#digital
#writingmyname
#Hustle",HUSTtLE,
1677,https://scontent-nrt1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/61337780_327264361275078_4699131634602455769_n.jpg?_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=rBNwRhPOmhkAX-q_bXb&edm=AP_V10EBAAAA&ccb=7-4&oh=1f5f3f94510264220ca708dbb1e11721&oe=612A4A9E&_nc_sid=4f375e,"Letter „K“
Which is your favorite?
#digitalgraffiti
#procreatehandstyles
#digitalhandstyle
#handstyles
#stylewriting
#instagraffiti
#instagraff
#instagraffiti
#handstyle
#handlettering
#calligraphy
#handstyler
#graffiti
#graffitiart
#urbanart
#tagging
#tags
#spraypaint
#sprayart
#ipadprograffiti
#digital
#writingmyname
#Hiphop
#chisel
#procreategraffiti
#alphabetchallenge
#graffonetics",K,
1678,https://scontent-nrt1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/127686700_1562582743929160_7360605514616244768_n.jpg?_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=Ot98-LfBhxYAX8S_6Ks&edm=AP_V10EBAAAA&ccb=7-4&oh=ea5ab4bcc8df342a716bbfdce1db2252&oe=612B45B5&_nc_sid=4f375e,"„November“
Which one is your favorite version?
#handstyles
#letteringpractice
#tagginggraffiti
#handstylers
#stylewriting
#graffitistyle",NOVeMber,
1679,https://scontent-nrt1-1.cdninstagram.com/v/t51.2885-15/e35/50104999_1018024755060481_1150784469791356194_n.jpg?_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=FSjyXdnzoToAX-5CzXs&edm=AP_V10EBAAAA&ccb=7-4&oh=a9bac7d057fd9349cdeb7f34091b6ee0&oe=612B3A60&_nc_sid=4f375e,"„Rant1“- exchange with @rant1handstyles - swipe to see more.

#procreategraffiti
#digitalgraffiti
#procreatehandstyles
#digitalhandstyle
#handstyles
#stylewriting
#instagraffiti
#instagraff
#instagraffiti
#handstyle
#handlettering
#calligraphy
#handstyler
#graffiti
#graffitiart
#urbanart
#tagging
#tags
#spraypaint
#sprayart
#ipadprograffiti
#digital
#writingmyname
#Rant1",RANTONE,
1680,https://scontent-nrt1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/66897915_1370483833103500_841759132986374659_n.jpg?_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=XmWCN7qzth0AX-g97kf&edm=AP_V10EBAAAA&ccb=7-4&oh=d13509e1293d7967e7faa888e9baaeb1&oe=612AEECB&_nc_sid=4f375e,"„Letter U“
👉swipe 4 more
.
.
.
.
#handstyles
#stylewriting
#instagraffiti
#instagraff
#instagraffiti
#handstyle
#handlettering
#calligraphy
#handstyler
#graffiti
#graffitiart
#urbanart
#tagging
#tags
#spraypaint
#sprayart
#writingmyname
#Hiphop
#marker
#chisel
#eddingmarker
#molotowmarkers
#krinkmarkers
#alphabetchallenge
#graffonetics
#pentelmarker
#letterU",U,
1681,https://scontent-nrt1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/105940596_336204720709187_4786263443088389103_n.jpg?_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=1DQPMhKUeiYAX8l9jQK&edm=AP_V10EBAAAA&ccb=7-4&oh=3192cbee2ea38cf05110df1a0369710d&oe=612B1371&_nc_sid=4f375e,"Just writing my name
@itchie79
#handstyle
#graffiti
#stylewriting
#handstyles
#tagging
#graffiticologne
#colognegraffiti",,
1682,https://scontent-nrt1-1.cdninstagram.com/v/t51.2885-15/e35/69799298_160785861670690_1322661805266530729_n.jpg?_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=cZsClq8CKroAX-vWxj6&tn=Y8oC8EvgCif-cvKC&edm=AP_V10EBAAAA&ccb=7-4&oh=2c2484e851649c0b1fc9737029404200&oe=612A4AC2&_nc_sid=4f375e,„Blockbuster“,BLOCK*BUSTER,
1683,https://scontent-nrt1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/134955924_964385617424069_4115209552212733780_n.jpg?_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=944UyFFzHYoAX_sgwyP&edm=AP_V10EBAAAA&ccb=7-4&oh=2c0d0112a9eee2b3f4f778d70364409c&oe=612AF635&_nc_sid=4f375e,"„The truth hurts“
Swipe to see the process 👉

The masses have never thirsted after truth. Whoever can supply them with illusions is easily their master; whoever attempts to destroy their illusions is always their victim.
Gustave Le Bon",,
1684,https://scontent-nrt1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/64425883_407533216528395_423648603157892845_n.jpg?_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=fOWIm4o0I9oAX_d7tmM&edm=AP_V10EBAAAA&ccb=7-4&oh=db149aa3c01f2790efcf1f219e60991c&oe=6129EC7D&_nc_sid=4f375e,"„Letter P“
Which is your favorite? .
.
.
.
.
.
#handstyles
#stylewriting
#instagraffiti
#instagraff
#instagraffiti
#handstyle
#handlettering
#calligraphy
#handstyler
#graffiti
#graffitiart
#urbanart
#tagging
#tags
#spraypaint
#sprayart
#writingmyname
#Hiphop
#marker
#chisel
#eddingmarker
#molotowmarkers
#krinkmarkers
#alphabetchallenge
#graffonetics
#pentelmarker
#letterp",P,
1685,https://scontent-nrt1-1.cdninstagram.com/v/t51.2885-15/e35/67793878_3561104327248404_6341622931840276109_n.jpg?_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=Agd9PfpshG4AX8YVuaA&edm=AP_V10EBAAAA&ccb=7-4&oh=ee927e8fe6d42299f97b477fc0db4c94&oe=6129F38E&_nc_sid=4f375e,"„Ontwan“
Exchange with @ont.wan
Check this guy out
Struggled with these letters 🤯
Any favorites?
Write down in the comments 👇👇👇
.
.
.

#handstyles
#stylewriting
#instagraffiti
#instagraff
#instagraffiti
#handstyle
#handlettering
#calligraphy
#handstyler
#graffiti
#graffitiart
#urbanart
#tagging
#tags
#spraypaint
#sprayart
#writingmyname
#procreategraffiti
#digitalgraffiti
#procreate
#digitalhandstyle
#molotowmarkers
#eddingmarker
#krinkmarkers
#unipaint
#marker
#pentelmarker
#ontwan",ONTWAN,
1686,https://scontent-nrt1-1.cdninstagram.com/v/t51.2885-15/e35/64679897_179079029768916_589787609308116573_n.jpg?_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=2SgJhIolGvkAX_aHFk1&edm=AP_V10EBAAAA&ccb=7-4&oh=3b514ad8a0ee5c7c4036685aad01e9c2&oe=612A90E9&_nc_sid=4f375e,"„All City“
Which one‘s ur favorite?
#handstyles
#stylewriting
#instagraffiti
#instagraff
#instagraffiti
#handstyle
#handlettering
#calligraphy
#handstyler
#graffiti
#graffitiart
#urbanart
#tagging
#tags
#spraypaint
#sprayart
#writingmyname
#Hiphop
#procreategraffiti
#digitalgraffiti
#procreate
#digitalhandstyle
#molotowmarkers
#eddingmarker",ALLCity,
1687,https://scontent-nrt1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/84748547_2665442670342108_8502982157587605836_n.jpg?_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=X8pYyWYFZy0AX9gMzHE&tn=Y8oC8EvgCif-cvKC&edm=AP_V10EBAAAA&ccb=7-4&oh=334b307852d877aee85bd59eb005e5de&oe=612AD35A&_nc_sid=4f375e,"You are „Awesome“ 🤜🤛
Always hard to decide which to put on first place 🤯😬
#handstyles
#stylewriting
#procreategraffiti
#digitalhandstyles
#handstyle
#youareawesome",AWESOME,
1688,https://scontent-nrt1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/135540978_458495785556627_2869996726475135217_n.jpg?_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=dUiVS0Ac4u8AX-QKXF_&edm=AP_V10EBAAAA&ccb=7-4&oh=ed5d237eaf011b068535f9fb8696e1d3&oe=6129BF4C&_nc_sid=4f375e,"„Lockdown“
Next one in Germany until end of January🤬
I‘m already sick of it
How is the Situation in your country?
#handstyles
#handstylers",LOCK*DOWN,
1689,https://scontent-nrt1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/135760479_3053517238209180_4829583869138755922_n.jpg?_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=ESXSjo6Inl0AX_TvbRs&edm=AP_V10EBAAAA&ccb=7-4&oh=4b6333e08ba840745eceade9fc2c2263&oe=612A7F51&_nc_sid=4f375e,"„Lockdown“
Next one in Germany until end of January🤬
I‘m already sick of it
How is the Situation in your country?
#handstyles
#handstylers",LOCK*DOWN,
1690,https://scontent-nrt1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/150087623_714885392726530_4093363923230880269_n.jpg?_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=hxsA6n1uP8MAX8xzhiC&edm=AP_V10EBAAAA&ccb=7-4&oh=6195870ea6f5f2b6fe47a9e242a766a2&oe=612B145D&_nc_sid=4f375e,"„Break“
Your favorite?
#handstyler
#stylewriting
#handstyles
#graffitistyle",BREAK,
1691,https://scontent-nrt1-1.cdninstagram.com/v/t51.2885-15/e35/56453423_2285626738368632_7812269333248797127_n.jpg?_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=U5zsIVTs4fYAX_pH9iD&edm=AP_V10EBAAAA&ccb=7-4&oh=2be7501cbc0ef3a44892ae00e19921f3&oe=612A5EB1&_nc_sid=4f375e,"Letter „G“
Which one is your favorite?
Markers-> #unipaintpx30
#stabilayout37
#uniposca

#graffonetics
#procreategraffiti
#digitalgraffiti
#procreatehandstyles
#digitalhandstyle
#handstyles
#stylewriting
#instagraffiti
#instagraff
#instagraffiti
#handstyle
#handlettering
#calligraphy
#handstyler
#graffiti
#graffitiart
#urbanart
#tagging
#tags
#spraypaint
#sprayart
#ipadprograffiti
#digital
#writingmyname
#alphabetchallenge
#letterG
#stabilo
#unipaintmarker",G,
1692,https://scontent-nrt1-1.cdninstagram.com/v/t51.2885-15/e35/73178206_682380928953047_5740914765189446055_n.jpg?_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=8Y01nZynnqgAX83YoLI&edm=AP_V10EBAAAA&ccb=7-4&oh=6288452ae5e70f6e469f24ac4d2dc7fb&oe=612B7EE2&_nc_sid=4f375e,"„Sonek“
Exchange with @sonek.com.cn
Check out his profile
Any favorites?
.
.
.
.
#exchange
#handstyleexchange
#handstyle
#graffiti",SONEK*ONE,
1693,https://scontent-nrt1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/142131019_134275381861489_2616783389533656402_n.jpg?_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=Eh_vOOovWxEAX_O9O77&edm=AP_V10EBAAAA&ccb=7-4&oh=8495b2d0506023f717a3a81706a73fcd&oe=6129B215&_nc_sid=4f375e,"„Fatcap“

#fatcap
#graffitistyle
#stylewriting
#handstyles
#handstyler",fAtCAP,
1694,https://scontent-nrt1-1.cdninstagram.com/v/t51.2885-15/e35/79374440_117624623055913_787273339189879580_n.jpg?_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=x3FroDnlhh8AX8hjKhW&edm=AP_V10EBAAAA&ccb=7-4&oh=13c8bdd64bf00c93936d7f4852b46900&oe=612B5103&_nc_sid=4f375e,"Exchange with @gustonyc
I really struggled with these letters especially the O at the end. Nevertheless what do you think?
#handstyleexchange
#handstyle
#lettering
#gustonyc",guSTO,
1695,https://scontent-nrt1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/66659486_493775948050795_4090385753618167590_n.jpg?_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=wm7DtYcPui8AX_1mNSG&tn=Y8oC8EvgCif-cvKC&edm=AP_V10EBAAAA&ccb=7-4&oh=332a1e47cadff94628578f662c407e3e&oe=612A508A&_nc_sid=4f375e,"„Letter R“ - my favorite letter 🖤
Which is your favorite? .
.
.
.
.
.
#handstyles
#stylewriting
#instagraffiti
#instagraff
#instagraffiti
#handstyle
#handlettering
#calligraphy
#handstyler
#graffiti
#graffitiart
#urbanart
#tagging
#tags
#spraypaint
#sprayart
#writingmyname
#marker
#chisel
#eddingmarker
#molotowmarkers
#krinkmarkers
#alphabetchallenge
#graffonetics
#pentelmarker
#letterR",,
1696,https://scontent-nrt1-1.cdninstagram.com/v/t51.2885-15/e35/92358242_683040455790849_7688940042957466232_n.jpg?_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=-KHj52LMNKEAX-GVmIJ&edm=AP_V10EBAAAA&ccb=7-4&oh=11b5dcafae4734e3d7cff9964b388174&oe=612B621E&_nc_sid=4f375e,"„Savior“ ✝️
Happy Easter
#handstyles
#handstyle
#digitalgraffiti
#lettering
#happyeaster
#kingofkings",SAViOR,
1697,https://scontent-nrt1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/102554871_185512626148587_9170059359742128102_n.jpg?_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=ljkzcmPNgl8AX_bLtYD&edm=AP_V10EBAAAA&ccb=7-4&oh=82279df0d6f25bcf6ec8f194f3e9c8d8&oe=6129D306&_nc_sid=4f375e,"„Be the change you wish to see in the world“ 🖤

Don’t expect that others will change their behavior. If you want a better world start with yourself and influence others to do the same. Love others even if they hate you. This is the real challenge for every day life.
#fightracism
#loveyourenemies
#bethechange
#handstyles",,
